scenario,episode,n_seeds,reward_mean,reward_std,EUIt_mean,EUIt_std,EG_mean,EG_std,H_mean,H_std
Balanced_Performance,461,20,17.25853318118923,10.303950634028096,73.88218514963985,3.2741094123450845,2.1933956395462153,0.2731951591993518,7.1938638943806295,0.5010262637886996
Balanced_Performance,462,20,17.217737700553055,10.174860280033927,73.96214577376843,3.218254497940266,2.195296330852434,0.27122887784013766,7.2003487419895835,0.4950881367395432
Balanced_Performance,463,20,17.13240616461775,9.937690950391548,73.9731588549912,3.1195703363865075,2.192974008657038,0.26396706056124764,7.190894579589367,0.4897241457465577
Balanced_Performance,464,20,16.73377987540771,9.51895305390147,74.07808039188384,2.9749781900049976,2.176693051084876,0.2506529715192994,7.184241933468729,0.4801219896890283
Balanced_Performance,465,20,16.683497544781282,9.41872919094682,74.05487071245909,2.9599173877909664,2.1726164286304264,0.2458328160557001,7.180519653754308,0.4779925273362123
Balanced_Performance,466,20,16.560057868806524,9.433327025609568,74.08211853593588,2.977324105511215,2.170163800446317,0.2476889098225856,7.1713659399654714,0.4784007649513226
Balanced_Performance,467,20,16.684778793664897,9.496318147257403,74.05029379278422,2.994004198682783,2.171279316842556,0.2500534494772429,7.185145340934396,0.4778944474145348
Balanced_Performance,468,20,16.788908639700075,9.394190005511183,73.99337108001113,2.9394437212948072,2.1739786331914366,0.2474397255299471,7.182942596059293,0.47516166607071086
Balanced_Performance,469,20,17.133208976718098,9.519875907500854,73.86801748976112,2.9330994172344274,2.1821019539656117,0.2497797434330165,7.19456598833669,0.48383713793096356
Balanced_Performance,470,20,17.055516861116697,9.509565240532849,73.81359838336707,3.0024396399876823,2.179066364467144,0.2478446998815311,7.1750287332385785,0.4776844901279189
Balanced_Performance,471,20,16.902253085796165,9.395789294842599,73.88580745726824,2.9441944341822106,2.175530275506899,0.24415584204647672,7.172386832069606,0.4761146604420538
Balanced_Performance,472,20,16.706283176822296,9.093164758150763,73.93647697657346,2.858939875335726,2.1674174747616055,0.2328222603641827,7.170145150460303,0.4724313474923712
Balanced_Performance,473,20,16.84391358825323,9.25621310141404,73.89755749881267,2.9305488060908322,2.170278825033456,0.23735464256373093,7.180048288484104,0.4759045095963551
Balanced_Performance,474,20,16.781637879266082,9.136513386072647,74.01736218988896,2.7724591048366403,2.1728997541032733,0.23803181739989188,7.1881179692223665,0.47800466029514604
Balanced_Performance,475,20,16.94225759588685,9.322035790479594,73.95566698543728,2.8615967498982857,2.1757063502492384,0.24218624240286943,7.198018285739235,0.4832029898056492
Balanced_Performance,476,20,16.501771492201403,8.990387140407238,74.13088822945953,2.711613777123034,2.16489594402723,0.23339727637959262,7.182886795056985,0.47639328823290017
Balanced_Performance,477,20,16.62009389775428,9.053735618720037,74.07965007759631,2.745612647586408,2.1680908991023897,0.23406703488396147,7.184168297955766,0.47749993686669895
Balanced_Performance,478,20,17.18318300449931,9.040823090419105,73.85769435353578,2.737694636481287,2.1831855166703464,0.22918916729062797,7.198658689358271,0.48291833378137694
Balanced_Performance,479,20,17.756153841103295,9.088583118646568,73.64731156498195,2.7252979035119216,2.2012404515221715,0.23054835981777885,7.208718938417732,0.48585762466115195
Balanced_Performance,480,20,18.040370562339184,9.24001490038684,73.5493808925897,2.7577458255199003,2.211000433033332,0.2368438615131899,7.211564311366528,0.4871141613433373
Balanced_Performance,481,20,18.12821361393013,9.224887075396854,73.5201831650734,2.745422191233198,2.2132582373917105,0.23608045384308865,7.2140523992571985,0.48598643298578614
Balanced_Performance,482,20,18.032412769511996,9.156387616874445,73.5587795445323,2.7186102303485526,2.211220220094547,0.23486296400818246,7.209980737026781,0.48320147674571273
Balanced_Performance,483,20,18.191214798401898,9.179330904453584,73.49847792968154,2.718541484478165,2.2174634463805707,0.23702560719468738,7.209557047775016,0.48317676695909084
Balanced_Performance,484,20,18.170127067429487,9.223632131036647,73.50254836022853,2.736815768359532,2.217946716826409,0.23946392655257603,7.205427305018529,0.483268392276743
Balanced_Performance,485,20,18.25867462535382,9.387854141714813,73.45695585384965,2.8124137688697273,2.2187994308769703,0.2442502321631365,7.209688963778317,0.48608422981955735
Balanced_Performance,486,20,18.619686101371144,9.73754941614766,73.3213669449091,2.9536025049934262,2.225943735446781,0.25350739188104604,7.226703166086227,0.49356988591985795
Balanced_Performance,487,20,18.770820468691266,9.946295219607334,73.26272986680269,3.0437948450015107,2.2302171697281303,0.25996214101517057,7.2303224741667504,0.4970346196837647
Balanced_Performance,488,20,18.615738002799382,9.623075699350467,73.35261669829488,2.9208201391540047,2.2251664893887937,0.250262021154104,7.236083113690839,0.4907389525254738
Balanced_Performance,489,20,18.07704909942586,9.674426198488696,73.51839004009962,2.9481540934791806,2.2081414945982396,0.25113068564603946,7.216443277169018,0.49143839540335577
Balanced_Performance,490,20,18.318479693974602,9.868804737185961,73.42419250905513,3.020486899735429,2.216795798055828,0.25623174929248377,7.216308661438525,0.4962052108046206
Balanced_Performance,491,20,18.249083929090737,10.042337737653307,73.45422852039337,3.0948527134938306,2.2144502686336636,0.2624881388046557,7.216893383869902,0.4977347629202178
Balanced_Performance,492,20,17.989733726888335,9.99054416816563,73.53192746639252,3.106909517863991,2.2079554523993283,0.2618735636808002,7.205235495613889,0.4925108280627453
Balanced_Performance,493,20,18.08250083517307,10.174675404318762,73.46356820851564,3.196356739736227,2.2126973299123347,0.2713430937361469,7.1942274225689475,0.4890648753227629
Balanced_Performance,494,20,18.07546652545578,10.204793601639405,73.43582043796778,3.2098503781881895,2.2144547706842426,0.27380474965061086,7.1837145495135335,0.49042581017044395
Balanced_Performance,495,20,17.967528892210492,10.036452272846136,73.48987511903047,3.1296295476074345,2.2093734974600374,0.2671453012432106,7.187126898141578,0.4867292821201432
Balanced_Performance,496,20,17.749989887722695,9.772354536729575,73.60213266685605,3.006112727733931,2.1985059331730006,0.25467248493263267,7.200329342996701,0.48993627501505055
Balanced_Performance,497,20,17.796895928821794,9.835514719703124,73.58412172317506,3.022132601965731,2.1991676249541343,0.2561742395490585,7.204057362833991,0.4937932068753887
Balanced_Performance,498,20,17.829283955587137,10.521744213505865,73.55067661993205,3.2204949274044696,2.2032002030825244,0.2739244912367394,7.192310614434537,0.5273630032164254
Balanced_Performance,499,20,18.08937766107067,10.8868508080824,73.46461513146758,3.350759162624395,2.2105661993287504,0.28503154653938517,7.20169987525791,0.5360561479286096
Balanced_Performance,500,20,18.831275407444227,10.50267648255477,73.28870197743177,3.2828637253467376,2.2296016456279903,0.27819550922418984,7.250030926885083,0.5040393821414687
Balanced_Performance,501,20,18.598654262658375,10.321609846067204,73.42687348484993,3.263371732225614,2.2256182245444505,0.27064544909129445,7.253604003489018,0.5019500245289633
Balanced_Performance,502,20,18.354869329422264,10.16660976101438,73.51668044403195,3.22782351831203,2.2172165042813865,0.26509286293206047,7.251872447999195,0.4982313389090976
Balanced_Performance,503,20,18.205007347210422,10.257643873937736,73.51963032975793,3.226893729066577,2.210528435688466,0.2697640433187591,7.237283710250631,0.49684392159986834
Balanced_Performance,504,20,17.753435140643205,9.86410667910587,73.71225285679103,3.0628451254895097,2.1991426009126007,0.25922294196738127,7.228913614582271,0.49040260114811585
Balanced_Performance,505,20,18.0329651929628,10.042017526434483,73.61961891442537,3.129383790760761,2.2072731749340893,0.26507218687710715,7.239505128972231,0.4940476765509831
Balanced_Performance,506,20,17.368014757235056,9.527706307917295,73.85910379350186,2.935721932116209,2.198111431458965,0.25208444792489604,7.1999832417815925,0.4916024326937545
Balanced_Performance,507,20,17.4702426262059,9.376666058355395,73.8057497383654,2.859051567039114,2.199866309342906,0.24808021421018195,7.202379942312836,0.49072975010010056
Balanced_Performance,508,20,18.018844515065783,9.648242091363342,73.60669786512851,2.9553860638348923,2.2153918684087692,0.2588206733609423,7.216815640060231,0.48791862399762675
Balanced_Performance,509,20,18.6197041136029,9.694685625086574,73.51182328492402,3.149239996632616,2.2269219769351185,0.2567519100225608,7.2708424182562155,0.45246182509000554
Balanced_Performance,510,20,18.505724237552776,9.731408878279934,73.52062779277563,3.1776747635737657,2.22268111879006,0.25876568938890304,7.26051125456579,0.447505601665277
Balanced_Performance,511,20,17.937099101885323,10.115876007317501,73.62212127238512,3.1894068165906955,2.2048383909091354,0.26846794723262407,7.229260058766231,0.49085389442354366
Balanced_Performance,512,20,17.71082127520629,10.059095588900954,73.70585777804256,3.17573721696536,2.1974810311757027,0.2667059633639114,7.226433618403971,0.4899905391061578
Balanced_Performance,513,20,17.258489931489812,9.808822593789968,73.89852364450692,3.072828476153903,2.1841305307112635,0.26133950782052895,7.22437881173566,0.4850287518116641
Balanced_Performance,514,20,17.325871878749275,9.517850901190227,73.97947512477637,3.1241347733032234,2.187845344301313,0.25456416619550876,7.242875920273363,0.44309000417004124
Balanced_Performance,515,20,17.04372694356789,9.838641353132592,74.00498767107726,3.0957014160375937,2.17951907068491,0.26352268970177894,7.222036957829259,0.48502814664932015
Balanced_Performance,516,20,17.218801760436623,9.552592720988534,74.01594693869353,3.108410452864755,2.1871669818647206,0.2558876106928824,7.234671888723969,0.4522292615771728
Balanced_Performance,517,20,17.252118953330104,9.708672216364393,73.99882417008281,3.1673577434466136,2.19086962018162,0.25841910170842636,7.226703014420346,0.45806518382995676
Balanced_Performance,518,20,16.96079366343701,10.231321910970854,74.02085737988352,3.2354784994269625,2.183375048097223,0.2726789822198286,7.200309322467073,0.5010808439236044
Balanced_Performance,519,20,17.322297990863458,9.943793333590726,73.97417620375752,3.270117466805455,2.1948471679445354,0.2655991575444214,7.222461343798787,0.45961220463340663
Balanced_Performance,520,20,17.609308581364804,10.036201624623285,73.86098726555704,3.2873074758025322,2.199671738203615,0.270040264652766,7.235055320085958,0.4571790720483535
Balanced_Performance,521,20,17.636375805605255,9.798498254303643,73.86377874687314,3.2092067774617155,2.200313824024051,0.2645587536314038,7.23887297090143,0.44551692532211884
Balanced_Performance,522,20,17.277448465545316,9.319569065923991,73.8973084680736,3.0169132472893283,2.186809957511723,0.2486010519375977,7.217900353176519,0.4484444775635957
Balanced_Performance,523,20,17.824629258045142,9.261880028095728,73.7733142645657,3.187992921383826,2.2008146912697706,0.2502618504203244,7.2564828798268,0.4044010876766974
Balanced_Performance,524,20,17.444858623455126,9.736146366997653,73.82539826497435,3.3258228804012893,2.186061278199777,0.26559801775506053,7.239725508484989,0.43027319516986456
Balanced_Performance,525,20,16.96712926345545,9.94890613747531,73.94198892951012,3.405872775394342,2.168415185455233,0.27200122384376774,7.225257662013173,0.4385997760758596
Balanced_Performance,526,20,16.904155251066424,9.888602988844966,73.97657715007662,3.365755592002196,2.1653748850151895,0.2697693421024412,7.231455975016578,0.4443163557473888
Balanced_Performance,527,20,16.257435864765124,9.204994396511083,74.21301706016064,3.0829107564509153,2.1481735035497698,0.24920863071373345,7.211105305813253,0.43884244505716896
Balanced_Performance,528,20,16.081442783063615,9.554848660083918,74.17774157583713,3.0103454812765635,2.151327207190916,0.2542977852176115,7.161117457170039,0.49030733205409727
Balanced_Performance,529,20,15.545439544567994,9.850752190605062,74.27228704452514,3.053823084150674,2.136879261992872,0.25731915885153683,7.122924781031907,0.5263333083091651
Balanced_Performance,530,20,15.6998099189265,9.913660012294095,74.22590627729893,3.009134042025291,2.141441089063883,0.26115131192318464,7.127860493538901,0.5315760259763235
Balanced_Performance,531,20,15.554144319950401,9.346628761319932,74.3539590987563,2.889024128318816,2.1395328090898693,0.24218813503399167,7.13157680076547,0.5001897791172142
Balanced_Performance,532,20,15.536064940642927,8.685154467115465,74.43156571477651,2.791113607699076,2.13208444560878,0.22723673355354174,7.1601347219944005,0.44526785220690435
Balanced_Performance,533,20,15.66144575421546,8.84800729444233,74.38796049937606,2.817014561557426,2.1345288335438815,0.23457633460581864,7.1669865172635765,0.4493742619560112
Balanced_Performance,534,20,15.206220841811364,8.622502205200576,74.57281641378998,2.749429956354527,2.122156208641827,0.2312398018228237,7.155651746001095,0.43376516467704274
Balanced_Performance,535,20,14.835600347547691,8.264819133990537,74.77958590477705,2.7376453113191057,2.1133509081136435,0.21510924204786522,7.15865420180373,0.41292040002560576
Balanced_Performance,536,20,14.791909912089755,8.085881519440674,74.83038579136134,2.7033913088169066,2.1132474838476627,0.20945429123261786,7.164503981163724,0.4076072997924145
Balanced_Performance,537,20,14.822917475501953,8.079457796858659,74.805866163373,2.6814813511531153,2.1126514168642463,0.21128856166943766,7.164058528030291,0.40453492707401995
Balanced_Performance,538,20,14.492536590058304,7.605380329722761,74.87678097501397,2.544484865244859,2.1010227981582283,0.1990767178205454,7.146339579485357,0.3855816650634091
Balanced_Performance,539,20,14.103461950923153,7.631394240049038,75.00186279475689,2.510605761576671,2.087619160534814,0.20139971883385238,7.138190380511806,0.3909444580962034
Balanced_Performance,540,20,14.37375251476087,7.986047576519939,74.89914942353964,2.6216319667251873,2.0935893283318725,0.2117909204569728,7.148089312352241,0.39833288511306547
Balanced_Performance,541,20,14.411556958197966,8.039381700296316,74.83057290494442,2.6266763522196497,2.0913732468616217,0.213587469855612,7.144897710522637,0.4032618571462767
Balanced_Performance,542,20,14.378267732824984,8.076588028393388,74.83358381688595,2.6752512898395824,2.0904722461011263,0.21389700483022928,7.141402384522371,0.3971797278553535
Balanced_Performance,543,20,14.107557926953678,7.707907806005224,74.92300403073429,2.4901976015660203,2.0828030885290354,0.20125589578716044,7.134078143863007,0.40149040190998847
Balanced_Performance,544,20,14.19423501445571,7.595481517727613,74.92622272536158,2.4359435107159384,2.0863899708911777,0.19713494461430714,7.141783409826457,0.40277453089085175
Balanced_Performance,545,20,13.74341088209909,7.527693363658314,75.0790092331171,2.392179598410793,2.0729503230936825,0.19308284113906837,7.129880089703947,0.4119245932397789
Balanced_Performance,546,20,13.39499942250435,7.581286228649291,75.18482426792383,2.427322586069153,2.0600636459514496,0.1963788038871751,7.122706965673714,0.40910695167880085
Balanced_Performance,547,20,13.400853196933104,7.808369682754616,75.2216385602206,2.5065837951965433,2.061460513640195,0.20484177984760396,7.12906944682356,0.4110670333543462
Balanced_Performance,548,20,13.475446121647305,7.983584626279298,75.17125751726329,2.5669436435013653,2.0627136142924427,0.21010791413808097,7.128233901159838,0.41421376034180796
Balanced_Performance,549,20,13.675836832355463,7.699711504929553,75.1174802865833,2.449945419828418,2.072681299606338,0.2008055853139577,7.128990577401128,0.4152649327743753
Balanced_Performance,550,20,13.986981055912256,7.614275763052596,75.01341784603895,2.4024113493460963,2.0864081714698113,0.20075881939615733,7.1281730312202125,0.4163684786983546
Balanced_Performance,551,20,13.821353336208466,7.729854192639021,75.01767972953618,2.392616723461169,2.0872854536026715,0.20390482515286254,7.098685420337134,0.43992277963191495
Balanced_Performance,552,20,13.92041396028834,7.7921692861886385,74.94734606429935,2.407748205437564,2.0892539374739862,0.20519584337248342,7.096554562073433,0.44792710754583726
Balanced_Performance,553,20,13.970463024700564,7.852061572780505,74.9592876122147,2.418207342181208,2.0923212342429904,0.20711948862738186,7.100766385543393,0.44946586873835265
Balanced_Performance,554,20,14.197737033277033,7.875728258560907,74.90316918939352,2.436108133529893,2.0993649492715485,0.20749665534818132,7.1131063882517624,0.45065385503402267
Balanced_Performance,555,20,14.387441198391556,7.888466016653418,74.83902344085276,2.4385118028443333,2.1051668158301617,0.20877785575656,7.11998701008677,0.4518837231017765
Balanced_Performance,556,20,14.09747159547529,7.621303292467941,74.91205269284546,2.386497995394902,2.092887351292884,0.20106566649750035,7.119353976569838,0.4482443273012626
Balanced_Performance,557,20,14.01399613803311,7.509031671865916,74.96353599198162,2.3773305114879824,2.0908771340281236,0.2000121287901097,7.123366694708238,0.4425305226223224
Balanced_Performance,558,20,14.11936241741007,7.64604188234709,74.93755229517816,2.4285030382311,2.092190427232999,0.20559188051483634,7.133312765142182,0.4398984152571368
Balanced_Performance,559,20,14.091335541511295,7.599811277894132,74.95822302475571,2.3998242059949755,2.0918759511108513,0.2037973465920222,7.134568153775763,0.4427073152558764
Balanced_Performance,560,20,14.199295521180028,7.761361348592221,74.91245201602578,2.4277431295241594,2.0954635159111783,0.20965711054986555,7.134671615274056,0.4451640163008173
Balanced_Performance,561,20,13.790027153667362,7.633710696324198,74.97911828182637,2.362926806470988,2.084133767028688,0.2036867013701558,7.106455940415908,0.45072728361209086
Balanced_Performance,562,20,13.45359013838252,8.108166186600164,75.01356027081609,2.4287044403518867,2.073587129767984,0.2135302336837015,7.0754632753296764,0.4873768906466276
Balanced_Performance,563,20,13.372744202007425,8.217791877552497,75.03194322019814,2.4459277747057557,2.071246684696525,0.21401434125280255,7.06984476370737,0.49515168970347706
Balanced_Performance,564,20,13.493350864927269,8.227693207924423,74.99373734943569,2.480902342755592,2.0750171357020735,0.21298258838199882,7.073663087273016,0.49523162003342686
Balanced_Performance,565,20,13.310786661328677,8.04970883549977,75.09149900905788,2.4675643380096295,2.0664784984011204,0.20943599599931859,7.088616372416728,0.4823506097093163
Balanced_Performance,566,20,13.514028102650931,7.927980432985215,75.01296311303973,2.418943368836046,2.073556277472526,0.2000922285522527,7.094418164584786,0.5001060665971189
Balanced_Performance,567,20,13.48915646461162,7.9186864765479426,75.04234747052193,2.3655182965533488,2.0739066619053483,0.20054510744691773,7.0952130085648975,0.5018371895346275
Balanced_Performance,568,20,13.507195828587829,7.723367182701282,75.04730380311608,2.3042548289648663,2.073086170116439,0.1943016100103617,7.101159105431289,0.49372412941104593
Balanced_Performance,569,20,13.527905582291407,7.769271098880107,74.97338699445129,2.248121583030145,2.073380369003862,0.195102037684945,7.087287266212516,0.4973827576448184
Balanced_Performance,570,20,13.381367311063354,7.694381446112434,75.0939643073082,2.276474740841367,2.0701125960610804,0.1918182122073341,7.098230914128945,0.5001069779098719
Balanced_Performance,571,20,13.616050970374086,7.890606281142028,74.89610188819468,2.248709160100455,2.077448333567008,0.1989375326777666,7.074395420583896,0.5091174179354716
Balanced_Performance,572,20,13.627393265822358,8.024019099574916,74.88970175623894,2.3236266177998566,2.076844902355224,0.19865711781536943,7.0748156848177315,0.511894192692424
Balanced_Performance,573,20,13.816641123646557,8.25409382731321,74.95212078139187,2.517143974616397,2.0821474752388895,0.20649781280157326,7.112515713889152,0.5060741647883275
Balanced_Performance,574,20,13.909107162146956,8.36356742596071,74.95926884174347,2.5628671517547335,2.0812882641889154,0.2112821513097381,7.128783380035311,0.49632052190630643
Balanced_Performance,575,20,14.114684276543608,8.380301502199863,74.80271892279386,2.4721566328642552,2.085250291246921,0.21276830190032042,7.116783306486904,0.4969819816607937
Balanced_Performance,576,20,13.782030376544247,8.199233788569504,74.92483777999878,2.3974233392790403,2.0769926636852327,0.20593013206255173,7.106052580364048,0.49827173735225905
Balanced_Performance,577,20,13.87009463282007,8.24756389033765,74.95488604009151,2.48899390701954,2.0837169719859956,0.2068152510154774,7.115466563403606,0.5025569732347424
Balanced_Performance,578,20,13.826515668431373,8.380509141148977,74.83814617604017,2.4538025476999112,2.076204938981682,0.2088934153496501,7.0932209168560805,0.5051827454487686
Balanced_Performance,579,20,13.463272380066758,8.440762652857467,74.96808622956277,2.476935457198502,2.0640075368061663,0.20963193371362618,7.086106205899268,0.5071806848076746
Balanced_Performance,580,20,13.607172856654127,8.628857566693153,75.04426001161337,2.612939945434057,2.0711999898031355,0.21754165837997347,7.113630835209042,0.5054295616816931
Balanced_Performance,581,20,13.417068057432209,8.569792483464076,75.08808045208454,2.5683093026454284,2.066249239705503,0.21572293339428747,7.100458486881107,0.5061181079736977
Balanced_Performance,582,20,13.452151488066056,8.815049448196453,75.03362378388644,2.653328477244658,2.067145901024342,0.22410974290944555,7.090005193278193,0.5049659290276673
Balanced_Performance,583,20,13.87445398223225,8.838712995722434,74.936382868886,2.6797262108522415,2.0775317627936603,0.22627157882888765,7.121601624246686,0.5063015562742794
Balanced_Performance,584,20,13.94192677811383,8.921580659819865,74.90390365302562,2.6760209804836377,2.079903524965048,0.2304321392211846,7.120566971860827,0.5108397610224946
Balanced_Performance,585,20,13.920475066818767,9.438348629230715,74.91926318883895,2.9137244260880233,2.080578416567296,0.24838956627913542,7.118256428726018,0.5143114068234023
Balanced_Performance,586,20,14.056238251716545,9.272398585493614,74.88848510473966,2.8317390587011824,2.0869413692131635,0.24206428112283532,7.118078760672361,0.5111522036215365
Balanced_Performance,587,20,14.38038461404752,9.235648144392112,74.79791622251273,2.79233451895864,2.09656925085932,0.23943400124455216,7.130188798811287,0.5106759370307876
Balanced_Performance,588,20,14.706228203093934,9.332540480467232,74.69265515327454,2.824207358384268,2.106991414539516,0.2434240394537191,7.138051236346364,0.5090329459913745
Balanced_Performance,589,20,14.924467878089462,9.222200434874214,74.5983726170659,2.7884347072288453,2.1117367137596013,0.23775788110546192,7.145441839210688,0.5088035650859016
Balanced_Performance,590,20,15.183766273946457,9.22225712725678,74.50666368424893,2.8096639256535347,2.1188230967894195,0.23581193762469538,7.1543386059440675,0.5082289776185196
Balanced_Performance,591,20,15.372295629587658,9.39379462347247,74.43610629230737,2.8746412799557066,2.1247217267751695,0.24128205125035618,7.157695248480886,0.5109956125605281
Balanced_Performance,592,20,15.415404819182168,9.592869459637509,74.42414249032736,2.9481291338619475,2.1267570848204196,0.2493875467661307,7.156012764442712,0.5107453088842655
Balanced_Performance,593,20,15.100024226700004,9.464640436720657,74.53319123744964,2.8771974393334228,2.116523843407631,0.24766013722128485,7.147785996422172,0.5059293031127754
Balanced_Performance,594,20,15.261570970966613,9.425459155477785,74.474526180923,2.847903902205057,2.121768697593361,0.24937240469476915,7.150831744838506,0.5005902492591504
Balanced_Performance,595,20,14.861423368607344,9.241387276724792,74.62600213587284,2.7730798490688593,2.115123043078929,0.2457211320299106,7.129302554875612,0.501470710613887
Balanced_Performance,596,20,14.721818018719869,9.259014910486815,74.72235998839139,2.7557535056326006,2.108686017990112,0.24776460021522784,7.141636266801507,0.49958766570122104
Balanced_Performance,597,20,14.765990052530068,9.165785845390326,74.69570296972991,2.7407351676556613,2.1066854909062385,0.24469275586476388,7.151864791158587,0.498057335949413
Balanced_Performance,598,20,14.828084907348787,9.096665827999182,74.60855333864689,2.693968762157984,2.1100103995762765,0.24422745831053877,7.1339882978796965,0.498800571316443
Balanced_Performance,599,20,14.652432570146875,9.308728220564904,74.60080041795969,2.701360006263093,2.1061392402276398,0.24354247878515747,7.112329590227455,0.528630400451776
Energy_Generation_Focus,0,20,1.7676688227242496,0.5935837150532577,77.59201683998108,0.21072716420785323,1.8314464282803236,0.015468804505361545,6.377987474473193,0.057758909511875824
Energy_Generation_Focus,1,20,1.457365323289541,0.477140568333715,77.63546767115592,0.1404864181160152,1.8243623592890799,0.012399602220713775,6.330862654913217,0.06900335533380307
Energy_Generation_Focus,2,20,1.509986731591117,0.5049800855082172,77.65676523566246,0.2264480442960485,1.8241742692887783,0.012630103525652973,6.368677186332643,0.0586776912969577
Energy_Generation_Focus,3,20,1.675549718857798,0.4813039329596637,77.5862804159522,0.1395450735042042,1.8278474883362652,0.01235309292704936,6.386691532172263,0.05503381002057246
Energy_Generation_Focus,4,20,2.923200008476601,0.9988404346069651,77.36272421449424,0.21016839660096714,1.8585790749453008,0.025690606828982897,6.525773336999118,0.10723800306801089
Energy_Generation_Focus,5,20,5.629101811242559,1.3673467737415388,76.6216990906,0.3847147841437689,1.9278325029462575,0.03633254807585423,6.716707342835143,0.09377472505232977
Energy_Generation_Focus,6,20,6.289748118520117,1.5709499538720049,76.51827282696962,0.4144466798432775,1.9446269426867366,0.04183630623648357,6.782262319158763,0.11229387006905178
Energy_Generation_Focus,7,20,6.227970228474183,1.1188273219592053,76.47486360698937,0.42788982600864595,1.9426158336363735,0.029373678260846036,6.771457701697946,0.07224571864341055
Energy_Generation_Focus,8,20,6.579004275259028,1.0305439885977166,76.35816679179668,0.3615367373158246,1.9505572623945775,0.026762291388578063,6.813382171057166,0.06733134828319472
Energy_Generation_Focus,9,20,6.6885805538027885,1.1625626705717858,76.39427275925875,0.4257390899055431,1.9556950482726099,0.03063797276873463,6.7820882581174375,0.0788605094537578
Energy_Generation_Focus,10,20,6.625751841976831,1.018740630240203,76.31343967050313,0.45530497516022506,1.95326364653185,0.02606981592817955,6.7729645420052105,0.06706419276143237
Energy_Generation_Focus,11,20,6.67219523552574,1.1723030879928433,76.2892991709709,0.5060407631777188,1.9536820583604275,0.03100394354896032,6.792444128086791,0.06983257550249242
Energy_Generation_Focus,12,20,6.384037908650907,1.0096316316134968,76.31688090056181,0.5253069083064746,1.9458364000543953,0.024831795975125043,6.774164854604751,0.08030297485757734
Energy_Generation_Focus,13,20,6.408178825345087,1.4586887129921144,76.41246337175369,0.47093617801625043,1.947442226540297,0.03932749767320273,6.770144102908671,0.08252184040618636
Energy_Generation_Focus,14,20,6.838384258156959,1.2676061968383827,76.31507450640201,0.4569732897953174,1.958384471219033,0.03373340840788366,6.8102979576960205,0.07374634214690089
Energy_Generation_Focus,15,20,6.947132130657782,1.1926931740966245,76.1801829725504,0.4436280483296676,1.960668457560241,0.03120250338078899,6.8043442034162585,0.073257147978076
Energy_Generation_Focus,16,20,7.002742147074552,1.2722637731146809,76.17247343480588,0.5014222665046855,1.961412714216858,0.034485219321085676,6.824449587501586,0.07236370655195923
Energy_Generation_Focus,17,20,6.6121051449218555,1.241388541620101,76.38505906492472,0.440749023453036,1.951736965496093,0.03356412141498669,6.813116950578987,0.07261351757047692
Energy_Generation_Focus,18,20,6.697225839290394,1.1866241783387044,76.41065093934536,0.4354323500721171,1.9551884448528292,0.03113651199125273,6.8037237812485545,0.0890172865446139
Energy_Generation_Focus,19,20,6.955440935280353,1.5626566939885618,76.27559037238359,0.48057295841069814,1.9612128210067747,0.04104883171222858,6.821601006910205,0.10861620629814688
Energy_Generation_Focus,20,20,6.973020774771598,0.8628290085655345,76.33182952880858,0.3111270045497547,1.9614948586001995,0.022433519661661527,6.839299132470042,0.06810275723903529
Energy_Generation_Focus,21,20,6.402322309776584,1.2261609242263192,76.43719295024871,0.4091240730806467,1.9463458060100673,0.03219743936992439,6.798665705565364,0.07847417123104991
Energy_Generation_Focus,22,20,6.478565797341138,1.162881077748054,76.3705388239026,0.4323542586645354,1.948434664029628,0.030545038579359193,6.792587683852761,0.07286921375759339
Energy_Generation_Focus,23,20,7.111635234292871,1.3723838482082966,76.26165255397558,0.4881758776442795,1.9654691885225475,0.036245588555246094,6.829092742148786,0.07672871325459124
Energy_Generation_Focus,24,20,7.141995841800262,1.299439556163195,76.27393655091524,0.5374393148454987,1.9664909100718795,0.03340870230935211,6.8310271537862715,0.07894759323204538
Energy_Generation_Focus,25,20,7.008997168204682,1.0736311589170977,76.32732979208231,0.37123549148909635,1.9636995530594141,0.027508341252742024,6.814835473764688,0.0935770941474324
Energy_Generation_Focus,26,20,7.210115138885671,1.3005406259235408,76.20825939342379,0.424576665822887,1.9674707854539157,0.034375196013143795,6.84395891154185,0.08911811657052074
Energy_Generation_Focus,27,20,6.8312185399483285,0.9010449305759167,76.3237633961439,0.3970118435511409,1.958651292696595,0.024361968209675632,6.80208398481831,0.06953106908337967
Energy_Generation_Focus,28,20,7.6749541552915685,1.2114122323909344,76.17514827072621,0.4981376545923963,1.9813932469487192,0.03256915775846921,6.852371969521046,0.056110863321729335
Energy_Generation_Focus,29,20,6.870479672550512,1.1607028125540872,76.41063939660788,0.4053866891157385,1.9602518679946659,0.03095889072462288,6.808396886792034,0.07736035933333904
Energy_Generation_Focus,30,20,7.21756040814868,1.350350703172876,76.29546395361425,0.5768528080067109,1.9689941851794721,0.03422135361740334,6.836917451918126,0.08743346439309534
Energy_Generation_Focus,31,20,7.56774287439534,1.4255392715969704,76.0816738307476,0.4549588376740417,1.9780553071200848,0.03794295365798685,6.837045763917267,0.09034861209250586
