method,scenario,seed,FAR,SD,AF,AR_ew,AR_ns,SVF,BD,OSR,SC,PAR,theta,OSLI,EUIt,EG,H,reward
NSGA-II,NSGA-II,20260320,1.7356306538824584,47.8831495631727,9.98023181385241,0.5548337366322779,1.4587649475370927,0.6911615092425036,0.20528375693334133,0.40908632967288105,0.6431439104277836,0.11690343843973286,-5.929083218784143,6.131725669780082,66.0051040649414,2.8497257232666016,7.849992752075195,
NSGA-II,NSGA-II,20260320,1.735638754353699,47.883004103153496,9.96260822290828,0.5548320623602814,1.4587283170078713,0.6911631001696172,0.20529012816915343,0.40925277678092764,0.6430870537715527,0.11676930220947791,-5.987581698027853,6.131725962423659,66.00756072998047,2.849972724914551,7.84999942779541,
NSGA-II,NSGA-II,20260320,1.7385770511217082,47.90958867608278,9.98023750579016,0.5548660497983466,1.4587535966201157,0.6910375180713065,0.20528379613938147,0.40908688873557764,0.6431114993275506,0.11678657016451222,-5.928598728299157,6.131776720139745,66.00711059570312,2.848804473876953,7.849998474121094,
NSGA-II,NSGA-II,20260320,1.7385770511217082,47.90958867608278,9.980233550798367,0.5548660497983466,1.458753532417753,0.6910375180713065,0.20528379613938147,0.40908688873557764,0.6431114993275506,0.11678657016451222,-5.928598728299157,6.131776720139745,66.00711059570312,2.848804473876953,7.849998474121094,
NSGA-II,NSGA-II,20260320,1.7343610447222177,52.09315827726991,9.980228087251422,0.5549731533309372,1.4587767713005544,0.6910326404426067,0.2054694535832482,0.40908879283577515,0.6426522154096628,0.12032256251622866,-5.97239871551286,6.132534889349579,66.0938949584961,2.849980592727661,7.849998950958252,
NSGA-II,NSGA-II,20260320,1.7385770511217082,47.90958867608278,9.980237548727228,0.5548660497983466,1.458753598804177,0.6910375180713065,0.20528379613938147,0.40908686861290755,0.6431114993275506,0.11678657016451222,-5.928598728299157,6.131776720139745,66.00711059570312,2.848804473876953,7.849998474121094,
NSGA-II,NSGA-II,20260320,1.734368675941763,51.00184873214992,9.988007695899844,0.5569657475294747,1.4588090395033224,0.6911318801537427,0.2053870170934695,0.4086217117797389,0.6447984218415607,0.11951827118913669,-4.474008738065635,6.132358248226632,66.07050323486328,2.8499956130981445,7.849628448486328,
NSGA-II,NSGA-II,20260320,1.7343529660176242,52.11056625215792,9.980227204130408,0.5549282486439522,1.4594285188238616,0.6910371527466368,0.2054630183154666,0.40908879283577515,0.6426550003962168,0.1203688477276284,-5.996796797339243,6.132549624078966,66.09449005126953,2.84999942779541,7.84999418258667,
NSGA-II,NSGA-II,20260320,1.7382567046314232,47.455502117375026,9.98001250857594,0.5549216677924917,1.4594595361395544,0.6911631658872222,0.20528401312031774,0.4092571556039635,0.6426520581000121,0.11695364746971956,-2.354883939903452,6.134085848052606,66.00016021728516,2.8498706817626953,7.849884510040283,
NSGA-II,NSGA-II,20260320,1.734556103868019,51.866115655454024,9.980999750166161,0.5549278773201725,1.4595165717378857,0.691037185085891,0.2054630183154666,0.4090908498196983,0.6426547339602409,0.12036884671207834,-5.9404561236361815,6.1323735961222,66.09037780761719,2.8499951362609863,7.849839210510254,
NSGA-II,NSGA-II,20260320,1.7343468231998849,51.972820485911356,9.981638756854142,0.5548558493546697,1.459522369023833,0.6910371479073558,0.20546167733129433,0.40908878734154375,0.642654708258154,0.12036886164716556,-6.059802329618584,6.13177569589651,66.09170532226562,2.8499884605407715,7.849941253662109,
NSGA-II,NSGA-II,20260320,1.7343658876003403,47.479189892385186,9.98546815875649,0.5548659748642304,1.4594136504877266,0.6911686839017834,0.205282096802077,0.4092527914797406,0.6430715603579972,0.11697292524287911,-5.994240402655606,6.132361652688688,66.0,2.849790096282959,7.849193096160889,
NSGA-II,NSGA-II,20260320,1.7382973401959165,47.47889971447658,9.980003460909423,0.5547984623018227,1.459413683614517,0.6911738216102223,0.20528198429181815,0.40927373664203115,0.6423148633214402,0.1168712670832467,-2.354883939903452,6.1342498024959085,66.00022888183594,2.849893808364868,7.849835395812988,
NSGA-II,NSGA-II,20260320,1.73777065458792,47.469647640755845,9.96332383650624,0.5548258765634206,1.4587408018343058,0.691168290385499,0.20527542888240355,0.4092522396015871,0.6430702510274607,0.11699184098277739,-6.006003957520825,6.13185016153854,66.00004577636719,2.849722146987915,7.849975109100342,
NSGA-II,NSGA-II,20260320,1.73777065458792,47.479869632182705,9.963324341442652,0.5548258765634206,1.4587085617027291,0.691168290385499,0.20527542888240355,0.409252220101476,0.6430702510274607,0.11699184098277739,-6.006003957520825,6.13185016153854,66.00017547607422,2.849721908569336,7.849984645843506,
NSGA-II,NSGA-II,20260320,1.734366052637406,52.09313472324577,9.980228181778472,0.5549753264549204,1.458828489048137,0.6910326092314588,0.2054693329690309,0.4090887858851945,0.6426545197869186,0.12035577753968608,-5.956351649275753,6.132542198635392,66.09396362304688,2.84999942779541,7.849987983703613,
NSGA-II,NSGA-II,20260320,1.73786115118465,47.47985087265295,9.96332383650624,0.5548258513271358,1.4587083618872576,0.691169925676419,0.20527543881298374,0.40925134874074864,0.643067350264213,0.11690670109304482,-5.989235395572422,6.1318505423511205,66.00016784667969,2.8496556282043457,7.849994659423828,
NSGA-II,NSGA-II,20260320,1.734346104666822,52.110622982666996,9.980227204130408,0.5549278509538207,1.4593482715427715,0.6910369507422947,0.2054630183154666,0.40909304626726634,0.6426547340195271,0.12036841515091562,-5.991287299181963,6.132369107727744,66.09441375732422,2.849996566772461,7.849989414215088,
NSGA-II,NSGA-II,20260320,1.7378746710210151,47.480028741296564,9.96332383650624,0.5548185234537499,1.4587119936958688,0.691168290385499,0.20527542888240355,0.40925223961981805,0.6430702510274607,0.11699292428963727,-5.941303751963034,6.13185016153854,66.00032806396484,2.8496968746185303,7.849985599517822,
NSGA-II,NSGA-II,20260320,1.7356492385720321,47.458093924871896,9.96250061564727,0.5549259154017584,1.458729743235275,0.6911634383004919,0.20527670684413568,0.40927958188434893,0.6431792585395409,0.11690579513158689,-6.629368547658046,6.131784218272066,66.0002670288086,2.8499979972839355,7.849597930908203,
NSGA-II,NSGA-II,20260320,1.7357010279109553,47.76081438328382,9.980151327187997,0.5548341028554662,1.4594160653898185,0.6911630610765147,0.20528524830031497,0.4090891226748934,0.6431466756561902,0.11686285541119404,-4.8148996634756145,6.1317378706224845,66.00390625,2.849891424179077,7.849950790405273,
NSGA-II,NSGA-II,20260320,1.7356492385720321,47.458093924871896,9.962702708135755,0.5549229603378019,1.458741733785566,0.6911634383004919,0.20527682335838918,0.4092775786308428,0.6431424370144136,0.11690580338108217,-6.638809891553294,6.131784218272066,66.0002670288086,2.849998950958252,7.849575996398926,
NSGA-II,NSGA-II,20260320,1.7343694430448953,51.092361401873134,9.987650683416884,0.5569286491931931,1.45880923371295,0.6911329549212528,0.2053870236295011,0.40861768840788937,0.6447987604437718,0.11951840599253946,-4.473946153955659,6.132425037999002,66.0718994140625,2.849999189376831,7.849743843078613,
NSGA-II,NSGA-II,20260320,1.7356492385720321,47.458093924871896,9.963525199750649,0.5549252616390903,1.4587282059837454,0.6911634383004919,0.20527682335838918,0.4092775786308428,0.6431432956891275,0.11690329289036647,-6.638809891553294,6.131784218272066,66.0002212524414,2.849971294403076,7.8495612144470215,
NSGA-II,NSGA-II,20260320,1.7345445680856633,52.112474506111326,9.980227204130408,0.5549278707912698,1.4593544559680562,0.6910396375903012,0.2054630183154666,0.4090908070207657,0.6426547340195271,0.12036884448670304,-5.991603031115588,6.132369107727744,66.0945816040039,2.8499417304992676,7.849989891052246,
NSGA-II,NSGA-II,20260320,1.8361834579793237,46.30503108420496,10.126919018802983,0.5549984019801397,1.4584797520066606,0.6908372303289998,0.20511234615536966,0.4092659102964028,0.6422578253263276,0.11949628439476556,-9.750879353989589,6.13236249179309,66.0007095336914,2.8187692165374756,7.849995136260986,
NSGA-II,NSGA-II,20260320,1.8361624550187345,46.273339677449556,10.132932965995153,0.5549988028521347,1.459383342815185,0.6908424820154073,0.20511576562595,0.4092850286037577,0.6422575999121745,0.11704706910001875,-9.690158349323909,6.13232617868237,66.00006103515625,2.817556858062744,7.849668502807617,
NSGA-II,NSGA-II,20260320,1.7343538366031968,52.095774584072714,9.980228096776967,0.5549732498728986,1.4588235259986382,0.6910326409809444,0.20546945366071623,0.40908879283577515,0.6426547154952437,0.12036727799592219,-5.998065598630376,6.13253472370008,66.09402465820312,2.849999189376831,7.849981784820557,
NSGA-II,NSGA-II,20260320,1.7343658876003403,47.47919231141951,9.98549575750285,0.5548659748642304,1.4594136504877266,0.6911686966988901,0.205282096802077,0.4092527844037889,0.6430716162837306,0.11697292524287911,-5.993799696954483,6.132361652688688,66.0,2.8497893810272217,7.849193096160889,
NSGA-II,NSGA-II,20260321,1.6077929879555488,36.671240230900224,10.554353039982402,0.7039285705450534,1.5937670166163649,0.6748905979090842,0.18570858892603453,0.44006360900751273,0.6234110486146505,0.1255625928728974,19.761570509057577,7.64778819106889,66.00520324707031,2.8498666286468506,7.667297840118408,
NSGA-II,NSGA-II,20260321,1.5755658714456255,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.67414892737432,0.21293286526090388,0.5078575735026747,0.7419841469443218,0.12857966665559228,15.38369635246464,6.658305068999702,67.2629623413086,2.840458393096924,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6153146771991782,39.1337026145728,10.565659582578457,0.703529091703839,1.5885737878487796,0.6729104451214982,0.18512659344419127,0.4391572716358859,0.6213817446140985,0.12329052614888306,12.827431600883507,7.608562663663684,66.00015258789062,2.8488075733184814,7.672240734100342,
NSGA-II,NSGA-II,20260321,1.6106700445373592,63.47080092957557,7.174439528234419,0.5119587936102524,2.486012967131485,0.672800241525533,0.22245546673441186,0.43942383554834336,0.7347291788199389,0.12846580937243438,12.698881652507708,7.932813285499584,69.10659790039062,2.84999680519104,7.848794937133789,
NSGA-II,NSGA-II,20260321,1.6106690499502507,63.47080092957557,7.174439528234419,0.5119621801038297,2.485076405740209,0.6727909874141564,0.22246428632359486,0.4394246804744781,0.7348270107495685,0.12846580937243438,12.698881652507708,7.932813285499584,69.10572052001953,2.849994659423828,7.848949432373047,
NSGA-II,NSGA-II,20260321,1.5755620111991457,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490716823351,0.21293286508914339,0.5078575735026747,0.7419841469443218,0.12858752972266718,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6137080392733592,36.70596095857573,10.479147132422856,0.6971204635984898,1.5941779491541592,0.6652871481022268,0.18634836065119836,0.4376224738275808,0.6317600233864192,0.12444677083831597,19.910923685897146,7.855431442313747,66.03651428222656,2.8499574661254883,7.686552047729492,
NSGA-II,NSGA-II,20260321,1.6196336167104666,36.74191045337271,10.588254777463206,0.5292805660304283,1.5950866261018566,0.667015500350028,0.201288239207547,0.43885391755825454,0.6307611838247268,0.12310436624346623,13.081527014191444,7.5623984536613476,66.00968933105469,2.8497321605682373,7.849995136260986,
NSGA-II,NSGA-II,20260321,1.6083395367593214,39.72121656315943,7.113600494098599,0.5174449646817765,2.4888739295241873,0.672899862649958,0.22273125640764407,0.43938672140256324,0.7431766011307803,0.12570695061479903,12.829375475717619,7.93324152220123,68.60585021972656,2.84999418258667,7.837850570678711,
NSGA-II,NSGA-II,20260321,1.6204328660544431,39.708257889582626,10.815882628033101,0.676293944228137,1.5936594539684092,0.6730583917942072,0.18709722642982268,0.44347583609171093,0.6255011599174696,0.12435484386378298,13.133971208621439,7.695149474211371,66.00003051757812,2.839850902557373,7.6985883712768555,
NSGA-II,NSGA-II,20260321,1.5755659149331696,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490703588215,0.21293286507502493,0.5078575735026747,0.7419841469443218,0.12857974444415332,15.38369635246464,6.658305068999702,67.2629623413086,2.840458393096924,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.5969754928634332,32.36365386880499,6.634094188782525,0.5097802363950318,1.5387166734751045,0.6751233638299884,0.2002622781370568,0.5183170340210783,0.6795226013276723,0.12266328013406225,-14.123531544271703,6.766581606815744,66.5091323852539,2.8498921394348145,7.837738037109375,
NSGA-II,NSGA-II,20260321,1.6357130071941615,37.598970772521994,10.850778471378192,0.5308660944439407,1.5936504329607315,0.673702762526698,0.20137214995840982,0.440770863446122,0.6307942895453844,0.12444193543177677,13.086192215257626,7.555128699701325,66.00274658203125,2.8422470092773438,7.848923206329346,
NSGA-II,NSGA-II,20260321,1.6106700445373592,63.47080092957557,7.174439528234419,0.5119590096965114,2.486012967131485,0.672800241525533,0.22245546673441186,0.43942383554834336,0.7347291788199389,0.12846580937243438,12.698881652507708,7.932813285499584,69.10659790039062,2.84999680519104,7.848794937133789,
NSGA-II,NSGA-II,20260321,1.610670359482631,63.13507794176501,7.174439528234419,0.5122718729333184,2.485011634334237,0.6727919262705687,0.2224555974812838,0.43942467667133367,0.7368142004975056,0.12846580937243438,12.822286055745046,7.932813285499584,69.09635162353516,2.849776029586792,7.849997043609619,
NSGA-II,NSGA-II,20260321,1.575565914687827,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741489273925441,0.21293286526123145,0.5078575735026747,0.7419841469443218,0.128580075115121,15.38369635246464,6.658305068999702,67.2629623413086,2.840458393096924,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6106849799271643,37.129460764063204,7.255261238273203,0.5119667195593114,2.504030784550868,0.672800241525533,0.22215305055803686,0.43942383554834336,0.7347291788199389,0.12846580937243438,12.826391529859848,7.932813285499584,68.52399444580078,2.8499972820281982,7.834714412689209,
NSGA-II,NSGA-II,20260321,1.9596034127350397,35.66615560025792,11.079008708419359,0.5398140482759259,1.5940935928354911,0.6660628175140919,0.20002560920654142,0.43948000906095125,0.6314969534953733,0.12444158168876057,13.324238896824816,7.562061639146439,66.00006103515625,2.759387254714966,7.849862575531006,
NSGA-II,NSGA-II,20260321,1.6198681816195337,39.824334724002206,10.565652599399552,0.6727680324552578,1.5939008891766162,0.673381673465876,0.18729852770074623,0.44281226700520004,0.6257788571220371,0.12444225234850399,13.340829567866216,7.590279781489717,66.00007629394531,2.846980333328247,7.702840328216553,
NSGA-II,NSGA-II,20260321,1.5966523787530005,32.36365386880499,6.634094188782525,0.5097802363950318,1.5387166734751045,0.6751233638299884,0.2002622781370568,0.5183170340210783,0.6795226013276723,0.12266328013406225,-14.123531544271703,6.766658089743216,66.5092544555664,2.849943161010742,7.837723255157471,
NSGA-II,NSGA-II,20260321,1.6195990843282402,39.824334724002206,10.516478673049702,0.6727680324552578,1.6146133056045233,0.6731313770280829,0.18729303189562274,0.44281226700520004,0.6257788571220371,0.12436724300779009,13.340829567866216,7.688248804612142,66.03266143798828,2.849909543991089,7.705531597137451,
NSGA-II,NSGA-II,20260321,1.6167615202693701,36.74191045337271,10.588254777463206,0.5292805660304283,1.5941107840112623,0.667015500350028,0.20135444806307196,0.43885391755825454,0.6307952307326979,0.12310436624346623,13.081527014191444,7.563008380897385,66.01612091064453,2.849806070327759,7.849107265472412,
NSGA-II,NSGA-II,20260321,1.9361863241814694,36.68429973264307,11.045115700879705,0.5312195687390447,1.6199233594532816,0.6659093896059272,0.201574270136871,0.44019561928994644,0.6228508274949958,0.12321958112137993,12.076400807238237,7.645276722596106,66.12076568603516,2.7648916244506836,7.849996089935303,
NSGA-II,NSGA-II,20260321,1.5755619677116015,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490700737258,0.2129328652750223,0.5078575735026747,0.7419841469443218,0.12858745193410615,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6166320820948732,37.711028007364305,10.850778471378192,0.5308174203043486,1.5940884127306707,0.6734667299700909,0.2013837259886296,0.440770863446122,0.6308203800053446,0.12281486468998767,13.085066708474187,7.592871576687134,66.00455474853516,2.8462445735931396,7.8499579429626465,
NSGA-II,NSGA-II,20260321,1.6137550996521393,36.758818327180734,10.480024460370762,0.6971322964528469,1.5938040333063122,0.6652882210474302,0.18634836065119836,0.4376224738275808,0.6254406066755966,0.12408225543225519,19.910923685897146,7.855401887097198,66.04999542236328,2.8499956130981445,7.6810383796691895,
NSGA-II,NSGA-II,20260321,1.6203230678288765,39.824334724002206,10.565652599399552,0.6727680324552578,1.5939008891766162,0.673381673465876,0.18729334806101877,0.44281226700520004,0.6257788571220371,0.12444225234850399,13.340829567866216,7.590279781489717,66.0000991821289,2.846877336502075,7.702869415283203,
NSGA-II,NSGA-II,20260321,1.61986837853456,39.824334724002206,10.565652599399552,0.6727680324552578,1.5939008891766162,0.6731313770280829,0.1872982115353502,0.44281226700520004,0.6257788571220371,0.12441651526323666,13.340829567866216,7.688248804612142,66.00020599365234,2.849764108657837,7.70817756652832,
NSGA-II,NSGA-II,20260321,1.6167615202693701,37.18200298699527,10.585173743085608,0.5305566007082589,1.5940323979648627,0.667015500350028,0.20135444806307196,0.43885391755825454,0.6307952307326979,0.12310436624346623,13.081527014191444,7.563008380897385,66.02629852294922,2.8498547077178955,7.848106384277344,
NSGA-II,NSGA-II,20260321,1.6077929879555488,36.60527420515609,10.554353039982402,0.7039304214958743,1.5937670166163649,0.6748905979090842,0.18570858892603453,0.44006360900751273,0.62339517461878,0.1255625928728974,19.761570509057577,7.64778819106889,66.00409698486328,2.8498682975769043,7.667283058166504,
NSGA-II,NSGA-II,20260321,1.9364255477837327,37.63941943068369,11.22719036333461,0.5375632663031203,1.5938711987122691,0.6658629428000419,0.19991985343105284,0.4389614729130531,0.6312966334227799,0.12281482289312448,14.199533733414377,7.559825895611606,66.00009155273438,2.7618417739868164,7.8479838371276855,
NSGA-II,NSGA-II,20260321,1.596992793686061,32.36365386880499,6.634094188782525,0.5097802363950318,1.5387166734751045,0.6750860273805144,0.20026317868402654,0.5183170340210783,0.6795226013276723,0.12318797559267036,-14.123531544271703,6.761297105187485,66.51154327392578,2.8499934673309326,7.837323188781738,
NSGA-II,NSGA-II,20260321,1.6166320820948732,37.714843919244004,10.850778471378192,0.5308174203043486,1.5940883737822027,0.6734667299700909,0.20138444255076016,0.440770863446122,0.6308193299604675,0.12281486468998767,13.090767685006739,7.583128642199199,66.00431060791016,2.8459880352020264,7.849419593811035,
NSGA-II,NSGA-II,20260321,1.575562012747456,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490716823351,0.21293286508914339,0.5078575735026747,0.7419841469443218,0.1285875313346995,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6168134741181028,37.71083078602562,11.109670612132325,0.531267647868455,1.5941058854290762,0.6734786297983852,0.20135030159145478,0.440770863446122,0.6314924028885944,0.12322071750458041,13.084974791226529,7.363088282164913,66.00000762939453,2.8306331634521484,7.830004692077637,
NSGA-II,NSGA-II,20260321,1.5755619661632911,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490700737258,0.2129328652750223,0.5078575735026747,0.7419841469443218,0.12858745032207383,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.5578366530424255,37.10392797216968,6.080405738432925,0.5124004029708289,1.5745423693553966,0.6736880589068754,0.21298135184913303,0.49445121358598576,0.7369586723117098,0.12257568306417009,13.245193099137452,6.445584907366328,67.144775390625,2.849942445755005,7.849579811096191,
NSGA-II,NSGA-II,20260321,1.6203162706987189,39.824334724002206,10.565652599399552,0.6728374179710823,1.5936026782350905,0.6731320456782087,0.18729303189562274,0.4428213523258198,0.6257788571220371,0.12441651526323666,13.333736852777221,7.702008204700015,66.00357055664062,2.8497586250305176,7.70840311050415,
NSGA-II,NSGA-II,20260321,1.6358732650451266,37.71464669790532,11.109106314557366,0.5310948741893408,1.5941065209850844,0.6735187755822711,0.20135101815358533,0.440770863446122,0.6307942895453844,0.12322037854184123,13.08628062263606,7.557916963393029,66.00004577636719,2.832763910293579,7.843119144439697,
NSGA-II,NSGA-II,20260321,1.620259125552956,39.82462146558143,10.56386097926676,0.6754813350372993,1.574504218347391,0.6741494113849082,0.18710403667047903,0.44350159594589056,0.6255011599174696,0.12557010210869302,13.350360510178355,6.694035283091359,66.0,2.820082187652588,7.650514602661133,
NSGA-II,NSGA-II,20260321,1.5578366530424255,32.37021387052579,6.080405738432925,0.5096645721545533,1.5745423693553966,0.6736891940079199,0.21340215859657596,0.49445121358598576,0.7369586723117098,0.12257568306417009,13.245193099137452,6.445584907366328,67.06111907958984,2.8499913215637207,7.849535942077637,
NSGA-II,NSGA-II,20260321,1.596975229868038,32.36365386880499,6.634094188782525,0.5097802363950318,1.5387166734751045,0.6751233638299884,0.20026227808609764,0.5183170340210783,0.6795226013276723,0.12266328013406225,-14.123531544271703,6.766581606815744,66.5091323852539,2.8498921394348145,7.837738037109375,
NSGA-II,NSGA-II,20260321,1.6168100124578637,37.707960458345376,11.103038866449428,0.5310948741893408,1.594108392457483,0.6730496887974267,0.2013729916394928,0.440770863446122,0.6314914538005101,0.123221450947823,13.087597416740557,7.5590614935430045,66.00022888183594,2.8364310264587402,7.841920852661133,
NSGA-II,NSGA-II,20260321,1.6139124212656921,36.757123764255205,10.479146857277062,0.6970968833902487,1.5941768494509496,0.6652882210474302,0.1863433669163279,0.4376224738275808,0.6254406066755966,0.12408225543225519,19.910923685897146,7.855433723182953,66.05009460449219,2.8499984741210938,7.681084156036377,
NSGA-II,NSGA-II,20260321,1.936148124728143,39.92840182079971,7.164572108789973,0.6797757674132925,1.5960339252445777,0.6725436497397831,0.18619604275689017,0.44332899607000076,0.6374815616901037,0.12320947027039747,13.337363656657203,6.682392148012685,66.24716186523438,2.849975824356079,7.738358020782471,
NSGA-II,NSGA-II,20260321,1.9292854574091007,37.569038022991236,7.164572108789973,0.6797099253106078,1.5958212204783164,0.6725436497397831,0.18614500338224627,0.4400489350076522,0.6375455979846236,0.12320945745333219,13.371778349395015,6.475627837171023,66.1787109375,2.8499643802642822,7.730249404907227,
NSGA-II,NSGA-II,20260321,1.6167627688390944,37.71457907260735,10.83889801960684,0.5310948741893408,1.5938620027930734,0.673508539041923,0.20137214995840982,0.44017933938481363,0.6307942895453844,0.12321084824063788,13.087597416740557,7.561431772681775,66.0003662109375,2.8466920852661133,7.848902702331543,
NSGA-II,NSGA-II,20260321,1.619943937090936,36.340799909201095,6.763298579873308,0.5157470605694277,2.299788819975784,0.6728254914217804,0.22241265424092388,0.43942747044759145,0.7551983639026632,0.12280744053737078,15.29619313613096,7.350370258557634,68.20708465576172,2.849799156188965,7.8499321937561035,
NSGA-II,NSGA-II,20260321,1.596992798826778,32.36365386880499,6.634094188782525,0.5097802363950318,1.5387166734751045,0.6750860273805144,0.20026317868402654,0.5183170340210783,0.6795226013276723,0.12318797559267036,-14.123531544271703,6.761297105187485,66.51154327392578,2.8499934673309326,7.837323188781738,
NSGA-II,NSGA-II,20260321,1.6106690477549312,63.47080092957557,7.174439528234419,0.5119621801038297,2.485076405740209,0.6727909874141564,0.22246428632359486,0.43942466010374637,0.7348270107495685,0.12846580937243438,12.698881652507708,7.932813285499584,69.10572052001953,2.849994659423828,7.848949432373047,
NSGA-II,NSGA-II,20260321,1.6138528384525606,36.7510599680734,10.499324397005527,0.6956692622062517,1.5938121649688317,0.6653599764387373,0.1863478585809453,0.4376224738275808,0.6318745230790322,0.12431705892473247,19.910923685897146,7.8602203648583355,66.02692413330078,2.8499486446380615,7.688652515411377,
NSGA-II,NSGA-II,20260321,1.6083395367593214,39.85322391129051,7.113605093183472,0.5174449646817765,2.488867751430183,0.6728984648256182,0.2227313104563478,0.43938672140256324,0.7431891367694409,0.12570695061479903,12.826103875968037,7.933245081940427,68.6083984375,2.849998950958252,7.837927341461182,
NSGA-II,NSGA-II,20260321,1.619943937090936,36.325662896603944,6.763298579873308,0.5157470605694277,2.3097409471326973,0.6728292194208221,0.22241265424092388,0.43942747044759145,0.7551983639026632,0.12439147602879003,15.246423925974142,7.350370258557634,68.22444152832031,2.8499915599823,7.8482584953308105,
NSGA-II,NSGA-II,20260321,1.6203096446171448,39.824334724002206,10.565652599399552,0.6727680324552578,1.5939019338770504,0.6731463230643512,0.18729833462079928,0.44281226700520004,0.6257788571220371,0.12441651526323666,13.340829567866216,7.688248804612142,66.00019073486328,2.849682092666626,7.708235263824463,
NSGA-II,NSGA-II,20260321,1.6083395367593214,39.72121656315943,7.113600494098599,0.5174449646817765,2.4888739295241873,0.6728998617058888,0.22273125632484864,0.43938672140256324,0.7431898467613933,0.12570695061479903,12.829368509720105,7.93324152220123,68.60581970214844,2.849991798400879,7.83786153793335,
NSGA-II,NSGA-II,20260321,1.619943937090936,36.438172963915896,6.763298579873308,0.5157470605694277,2.3091400509228848,0.6730492825141168,0.22241265424092388,0.43942747044759145,0.7551983639026632,0.12280744053737078,15.289369820457352,7.368650948618663,68.222900390625,2.8499577045440674,7.849808692932129,
NSGA-II,NSGA-II,20260321,1.5755619659225428,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490700737258,0.21293286507590645,0.5078575735026747,0.7419841469443218,0.1285874543300739,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.575562011439894,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490716823351,0.21293286528825922,0.5078575735026747,0.7419841469443218,0.1285875257146671,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6344738479690104,36.733619366612004,11.1091324951828,0.5380499282113098,1.5941081359733467,0.6735722482960467,0.2013503474240701,0.43889736695247744,0.6307942895453844,0.12321077102145164,13.086216737879582,7.557836997440269,66.00018310546875,2.833059072494507,7.836331367492676,
NSGA-II,NSGA-II,20260321,1.5755657034713937,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741489273784875,0.21293286508914339,0.5078575735026747,0.7419841469443218,0.12857962523771932,15.38369635246464,6.658305068999702,67.2629623413086,2.840458393096924,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6287956934453511,39.824334724002206,10.563793935390297,0.6727680324552578,1.5938752871508444,0.6731159819834418,0.18728612948345422,0.44281226700520004,0.6257788571220371,0.12441651526323666,13.340854276966333,7.688248804612142,66.00172424316406,2.8478684425354004,7.709010601043701,
NSGA-II,NSGA-II,20260321,1.575562011439894,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490721916639,0.21293286528825922,0.5078575735026747,0.7419841469443218,0.1285875257146671,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.9601139513904955,37.00132089099716,10.013850621843467,0.5631004460191975,1.9793886809945231,0.6656252582513382,0.18669362310614426,0.44052082618587973,0.6342979647252707,0.1247192335475797,12.21098638244959,7.75571528263047,66.0000991821289,2.801992177963257,7.849730491638184,
NSGA-II,NSGA-II,20260321,1.5755620111991457,37.1838434495434,5.955828648111695,0.5125419691704891,1.574570377733822,0.6741490862895212,0.21293286508914339,0.5078575735026747,0.7419841469443218,0.12858752972266718,15.38369635246464,6.658305068999702,67.26298522949219,2.8404622077941895,7.84999942779541,
NSGA-II,NSGA-II,20260321,1.6083395367593214,39.85322391129051,7.113605093183472,0.5174449646817765,2.488867751430183,0.6728984648256182,0.2227313104563478,0.43938672140256324,0.7431889992410144,0.12570695061479903,12.826103875968037,7.933245081940427,68.6083984375,2.849998950958252,7.837926864624023,
