candidate_index,matched_sample_id,projection_distance,method,scenario,seed,EUIt,EG,H,projected_EUIt,projected_EG,projected_H,group
981,415,0.1942118493892137,NSGA-II,NSGA-II,20260319,66.00079345703125,2.849999189376831,7.84538459777832,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
982,415,0.2097306004787968,NSGA-II,NSGA-II,20260319,66.00032043457031,2.849993944168091,7.819465160369873,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
983,415,0.1957530203833246,NSGA-II,NSGA-II,20260319,66.00271606445312,2.849961519241333,7.848076343536377,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
984,415,0.209074753182879,NSGA-II,NSGA-II,20260319,66.00001525878906,2.849909543991089,7.824151515960693,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
985,1646,0.1871031014581773,NSGA-II,NSGA-II,20260319,66.00359344482422,2.7551965713500977,7.849992752075195,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
986,1646,0.1944209108098832,NSGA-II,NSGA-II,20260319,66.018798828125,2.775226354598999,7.849981784820557,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
987,415,0.2105546319002255,NSGA-II,NSGA-II,20260319,66.00000762939453,2.84871768951416,7.837465286254883,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
988,415,0.1934369143780833,NSGA-II,NSGA-II,20260319,66.00009155273438,2.840037107467652,7.84962272644043,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
989,415,0.2097363795303786,NSGA-II,NSGA-II,20260319,66.00035858154297,2.849997043609619,7.819476127624512,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
990,415,0.20979127636241,NSGA-II,NSGA-II,20260319,66.0004653930664,2.849985361099243,7.823966979980469,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
991,415,0.1931070592626138,NSGA-II,NSGA-II,20260319,66.00054168701172,2.838831663131714,7.849911212921143,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
992,415,0.1940332972826896,NSGA-II,NSGA-II,20260319,66.0000228881836,2.84210205078125,7.848872184753418,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
993,1646,0.1860977784289051,NSGA-II,NSGA-II,20260319,66.02218627929688,2.754512071609497,7.849998474121094,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
994,415,0.2097983977546531,NSGA-II,NSGA-II,20260319,66.00050354003906,2.849992036819458,7.8239665031433105,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
995,415,0.1960683833142181,NSGA-II,NSGA-II,20260319,66.00041961669922,2.8499085903167725,7.846656322479248,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
996,415,0.2095415558198227,NSGA-II,NSGA-II,20260319,66.01543426513672,2.8499999046325684,7.821760654449463,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
997,415,0.180203517201755,NSGA-II,NSGA-II,20260319,66.00096893310547,2.84745192527771,7.848918914794922,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
998,415,0.192713837867287,NSGA-II,NSGA-II,20260319,66.00414276123047,2.839665412902832,7.849981307983398,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
999,415,0.2098192261298502,NSGA-II,NSGA-II,20260319,66.00050354003906,2.849993705749512,7.82395076751709,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1000,415,0.2096164859504772,NSGA-II,NSGA-II,20260319,66.00028228759766,2.8498306274414062,7.837571144104004,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1001,1646,0.1865344443860905,NSGA-II,NSGA-II,20260319,66.00089263916016,2.7537426948547363,7.849968910217285,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1002,415,0.2094307285884402,NSGA-II,NSGA-II,20260319,66.00043487548828,2.8499770164489746,7.824574947357178,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1003,415,0.1956660466132566,NSGA-II,NSGA-II,20260319,66.00008392333984,2.8497202396392822,7.846855640411377,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1004,415,0.1759766611579673,NSGA-II,NSGA-II,20260319,66.04264831542969,2.84999680519104,7.848992347717285,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1005,415,0.1957354954029226,NSGA-II,NSGA-II,20260319,66.00292205810547,2.849992752075196,7.848080635070801,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1006,1587,0.2028678729133677,NSGA-II,NSGA-II,20260319,68.76637268066406,2.84706449508667,7.849968433380127,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1007,415,0.1955649007068153,NSGA-II,NSGA-II,20260319,66.00010681152344,2.849504232406616,7.846936225891113,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1008,415,0.1676390051328734,NSGA-II,NSGA-II,20260319,66.00831604003906,2.849987268447876,7.849508285522461,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1009,415,0.1937709980801797,NSGA-II,NSGA-II,20260319,66.00009155273438,2.84283447265625,7.848856449127197,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1010,415,0.1945343802853674,NSGA-II,NSGA-II,20260319,66.00001525878906,2.846604347229004,7.843324661254883,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1011,1587,0.2072953731438381,NSGA-II,NSGA-II,20260319,68.88056182861328,2.849977970123291,7.849856376647949,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1012,415,0.2093835589983834,NSGA-II,NSGA-II,20260319,66.00000762939453,2.8499650955200195,7.823788642883301,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1013,415,0.1938870836137813,NSGA-II,NSGA-II,20260319,66.00035858154297,2.8429436683654785,7.848881721496582,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1014,415,0.1933906103751449,NSGA-II,NSGA-II,20260319,66.00101470947266,2.840456485748291,7.849979400634766,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1015,415,0.1936382299128738,NSGA-II,NSGA-II,20260319,66.00093078613281,2.843118906021118,7.849343776702881,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1016,1587,0.2029069635558276,NSGA-II,NSGA-II,20260319,68.76634979248047,2.847001552581787,7.849899768829346,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1017,415,0.1932350013106889,NSGA-II,NSGA-II,20260319,66.0003890991211,2.840491771697998,7.849827766418457,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1018,415,0.2094499207708596,NSGA-II,NSGA-II,20260319,66.00064849853516,2.8499743938446045,7.824578762054443,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1019,415,0.194138928538942,NSGA-II,NSGA-II,20260319,66.0002670288086,2.842898368835449,7.849068164825439,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1020,415,0.2090513626737087,NSGA-II,NSGA-II,20260319,66.0112533569336,2.84999942779541,7.821413040161133,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1021,415,0.1946040677466239,NSGA-II,NSGA-II,20260319,66.00003814697266,2.846623420715332,7.843433856964111,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1022,415,0.1938783157954861,NSGA-II,NSGA-II,20260319,66.00030517578125,2.8415398597717285,7.849680423736572,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1023,415,0.1686893518373039,NSGA-II,NSGA-II,20260319,66.00116729736328,2.8498659133911133,7.849898338317871,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1024,415,0.1965851758859464,NSGA-II,NSGA-II,20260319,66.0007095336914,2.849876165390014,7.846700191497803,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1025,415,0.2090398918668691,NSGA-II,NSGA-II,20260319,66.01154327392578,2.84999942779541,7.8214430809021,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1026,415,0.1957293224839693,NSGA-II,NSGA-II,20260319,66.00013732910156,2.8498120307922363,7.847046852111816,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1027,415,0.1941222039441947,NSGA-II,NSGA-II,20260319,66.00065612792969,2.8416736125946045,7.849173069000244,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1028,415,0.2095120095683261,NSGA-II,NSGA-II,20260319,66.00016021728516,2.849928617477417,7.8244547843933105,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1029,415,0.2090786084751696,NSGA-II,NSGA-II,20260319,66.0,2.849897623062134,7.824143886566162,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1030,415,0.1966550655811981,NSGA-II,NSGA-II,20260319,66.000732421875,2.849869728088379,7.846809864044189,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1031,415,0.1969326064222298,NSGA-II,NSGA-II,20260319,66.00112915039062,2.8499882221221924,7.845919609069824,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1032,415,0.1969316281280437,NSGA-II,NSGA-II,20260319,66.00174713134766,2.84998083114624,7.847082138061523,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1033,415,0.2091008815218841,NSGA-II,NSGA-II,20260319,66.0000228881836,2.849944829940796,7.824108600616455,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1034,415,0.1954224465094935,NSGA-II,NSGA-II,20260319,66.0003662109375,2.849658489227295,7.847256660461426,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1035,415,0.1937298572455155,NSGA-II,NSGA-II,20260319,66.00022888183594,2.841084241867065,7.849157333374023,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1036,1646,0.187257523319059,NSGA-II,NSGA-II,20260319,66.0042724609375,2.755164861679077,7.849994659423828,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1037,415,0.1937831019514149,NSGA-II,NSGA-II,20260319,66.00094604492188,2.841465711593628,7.849776268005371,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1038,1587,0.1980735460273195,NSGA-II,NSGA-II,20260319,68.82251739501953,2.849987030029297,7.849794387817383,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1039,1587,0.2072590027368681,NSGA-II,NSGA-II,20260319,69.01087951660156,2.84999942779541,7.844093322753906,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1040,1646,0.1950860633654339,NSGA-II,NSGA-II,20260319,66.01815032958984,2.775169849395752,7.849996566772461,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1041,415,0.1940546221253924,NSGA-II,NSGA-II,20260319,66.00000762939453,2.8420393466949463,7.848842144012451,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1042,1587,0.203074375666595,NSGA-II,NSGA-II,20260319,68.87673950195312,2.849989175796509,7.849039554595947,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1043,1587,0.2072590027265112,NSGA-II,NSGA-II,20260319,69.01087951660156,2.84999942779541,7.844093322753906,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1044,415,0.2090479089448346,NSGA-II,NSGA-II,20260319,66.01124572753906,2.849998950958252,7.821410655975342,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1045,415,0.1934788521866817,NSGA-II,NSGA-II,20260319,66.00000762939453,2.8368515968322754,7.847505569458008,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1046,1646,0.1865343791165715,NSGA-II,NSGA-II,20260319,66.00090026855469,2.7537426948547363,7.849968910217285,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1047,415,0.2090479023107768,NSGA-II,NSGA-II,20260319,66.01124572753906,2.849998950958252,7.821410655975342,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1048,1587,0.2009437317583679,NSGA-II,NSGA-II,20260319,68.834716796875,2.8496570587158203,7.849819183349609,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1049,1646,0.1950760877489843,NSGA-II,NSGA-II,20260319,66.01824188232422,2.775164127349853,7.849992275238037,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1050,1587,0.1954673221084704,NSGA-II,NSGA-II,20260319,68.73616027832031,2.84835171699524,7.849670886993408,71.27742808119186,2.5522459105945403,7.362272945547144,NSGA-II
1051,415,0.1746330784654507,NSGA-II,NSGA-II,20260319,66.0433349609375,2.849987268447876,7.849481105804443,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1052,415,0.2095733400769911,NSGA-II,NSGA-II,20260319,66.00016021728516,2.849748611450196,7.837640285491943,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1053,415,0.21016637522351,NSGA-II,NSGA-II,20260319,66.00455474853516,2.8499934673309326,7.824853420257568,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1054,1646,0.1953511606965567,NSGA-II,NSGA-II,20260319,66.00000762939453,2.798511505126953,7.84805965423584,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1055,415,0.1950635230114822,NSGA-II,NSGA-II,20260319,66.00984954833984,2.849806070327759,7.845405101776123,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1056,1646,0.1953553760561853,NSGA-II,NSGA-II,20260319,66.00000762939453,2.798495292663574,7.848060131072998,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1057,1646,0.1944109036903805,NSGA-II,NSGA-II,20260319,66.0189208984375,2.775217294692993,7.849971294403076,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1058,1646,0.1871591804081447,NSGA-II,NSGA-II,20260319,66.00309753417969,2.755781412124634,7.849969863891602,67.65547505005102,2.6036670760757112,7.338278689440209,NSGA-II
1059,415,0.1936981980598683,NSGA-II,NSGA-II,20260319,66.00033569335938,2.842782735824585,7.848889350891113,68.11374858076243,2.605480699448075,7.386387829579909,NSGA-II
1060,1354,0.2017830203715711,NSGA-II,NSGA-II,20260320,66.00080108642578,2.818799018859864,7.849997520446777,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1061,1354,0.1848158112852948,NSGA-II,NSGA-II,20260320,66.0945053100586,2.8499996662139893,7.84998607635498,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1062,1354,0.184815811796622,NSGA-II,NSGA-II,20260320,66.0945053100586,2.8499996662139893,7.84998607635498,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1063,1354,0.1848158112912672,NSGA-II,NSGA-II,20260320,66.0945053100586,2.8499996662139893,7.84998607635498,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1064,1354,0.1848279416596371,NSGA-II,NSGA-II,20260320,66.0944595336914,2.849997043609619,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1065,1354,0.2018208052388764,NSGA-II,NSGA-II,20260320,66.00067138671875,2.8187732696533203,7.849999904632568,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1066,1354,0.1777699974725854,NSGA-II,NSGA-II,20260320,66.00010681152344,2.8499999046325684,7.844975471496582,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1067,1354,0.1714815430150875,NSGA-II,NSGA-II,20260320,66.07079315185547,2.8499999046325684,7.849598884582519,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1068,1354,0.1695489326336987,NSGA-II,NSGA-II,20260320,66.00315856933594,2.821025848388672,7.849998950958252,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1069,1354,0.1847415618617896,NSGA-II,NSGA-II,20260320,66.093994140625,2.8499999046325684,7.849981307983398,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1070,1354,0.1848151546313381,NSGA-II,NSGA-II,20260320,66.094482421875,2.8499975204467773,7.849995613098144,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1071,1354,0.1808569819115802,NSGA-II,NSGA-II,20260320,66.00489807128906,2.8499996662139893,7.848276138305664,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1072,1354,0.2070346865872789,NSGA-II,NSGA-II,20260320,66.0,2.817565441131592,7.849672794342041,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1073,1354,0.1714632560148335,NSGA-II,NSGA-II,20260320,66.07073974609375,2.8499951362609863,7.849671840667725,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1074,1354,0.1848274196771686,NSGA-II,NSGA-II,20260320,66.09452056884766,2.8499999046325684,7.849996089935303,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1075,1354,0.1715444220055735,NSGA-II,NSGA-II,20260320,66.07073211669922,2.849993228912353,7.849667549133301,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1076,1354,0.1777625754565371,NSGA-II,NSGA-II,20260320,66.0,2.849998235702514,7.844986915588379,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1077,1354,0.1718532135017849,NSGA-II,NSGA-II,20260320,66.07198333740234,2.8499984741210938,7.849748611450195,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1078,1354,0.1777700019754849,NSGA-II,NSGA-II,20260320,66.00010681152344,2.8499999046325684,7.844975471496582,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1079,1354,0.1637751750510806,NSGA-II,NSGA-II,20260320,66.0,2.84977650642395,7.84967041015625,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1080,1354,0.178045102541706,NSGA-II,NSGA-II,20260320,66.00617218017578,2.849763870239258,7.849970817565918,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1081,1354,0.1686522090046931,NSGA-II,NSGA-II,20260320,66.0040283203125,2.8216421604156494,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1082,1354,0.1812432868672521,NSGA-II,NSGA-II,20260320,66.00000762939453,2.849999189376831,7.849447727203369,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1083,1354,0.2018207919245447,NSGA-II,NSGA-II,20260320,66.00067138671875,2.8187732696533203,7.849999904632568,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1084,1354,0.1714488313875537,NSGA-II,NSGA-II,20260320,66.07064819335938,2.849998950958252,7.849587440490723,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1085,1354,0.1803988081086483,NSGA-II,NSGA-II,20260320,66.0016860961914,2.8495659828186035,7.849996089935303,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1086,1354,0.180632130720599,NSGA-II,NSGA-II,20260320,66.00818634033203,2.849984645843506,7.849925518035889,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1087,1354,0.2025242874450099,NSGA-II,NSGA-II,20260320,66.00057220458984,2.819079875946045,7.849996089935303,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1088,1354,0.2017672431260985,NSGA-II,NSGA-II,20260320,66.00000762939453,2.819812774658203,7.8498382568359375,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1089,1354,0.1718532280087261,NSGA-II,NSGA-II,20260320,66.07198333740234,2.8499984741210938,7.849748611450195,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1090,1354,0.2018117961579253,NSGA-II,NSGA-II,20260320,66.00067901611328,2.8187789916992188,7.849999904632568,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1091,1354,0.1805760237541503,NSGA-II,NSGA-II,20260320,66.00020599365234,2.849696159362793,7.849992275238037,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1092,1354,0.1802590552977586,NSGA-II,NSGA-II,20260320,66.00021362304688,2.849761962890625,7.849978446960449,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1093,1354,0.1832601457947099,NSGA-II,NSGA-II,20260320,66.09028625488281,2.8499860763549805,7.849818706512451,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1094,1354,0.1839021849528077,NSGA-II,NSGA-II,20260320,66.09002685546875,2.849996566772461,7.849785804748535,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1095,1354,0.1806183154861174,NSGA-II,NSGA-II,20260320,66.00826263427734,2.849983692169189,7.849990844726562,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1096,1354,0.1809551800868186,NSGA-II,NSGA-II,20260320,66.0,2.849804878234864,7.849186897277832,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1097,1354,0.1848270756641514,NSGA-II,NSGA-II,20260320,66.09452056884766,2.849999189376831,7.849996566772461,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1098,1354,0.1847356172358575,NSGA-II,NSGA-II,20260320,66.00066375732422,2.849998712539673,7.849581718444824,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1099,1354,0.1835773832005205,NSGA-II,NSGA-II,20260320,66.09024810791016,2.8499977588653564,7.849775314331055,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1100,1354,0.1636729853175809,NSGA-II,NSGA-II,20260320,66.00029754638672,2.849960327148437,7.849839210510254,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1101,1354,0.1824965529121853,NSGA-II,NSGA-II,20260320,66.08863830566406,2.8497915267944336,7.849999904632568,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1102,1354,0.18090605182262,NSGA-II,NSGA-II,20260320,66.00003051757812,2.849656581878662,7.849986553192139,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1103,1354,0.1636703899154648,NSGA-II,NSGA-II,20260320,66.00032806396484,2.84995985031128,7.849839687347412,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1104,1354,0.1799765952030843,NSGA-II,NSGA-II,20260320,66.00032806396484,2.8498241901397705,7.849954605102539,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1105,1354,0.1848460797040087,NSGA-II,NSGA-II,20260320,66.09444427490234,2.849999189376831,7.849989414215088,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1106,1354,0.1848059305401311,NSGA-II,NSGA-II,20260320,66.09442138671875,2.8499984741210938,7.84999418258667,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1107,1354,0.1812271251518226,NSGA-II,NSGA-II,20260320,66.00001525878906,2.849931478500366,7.849472045898437,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1108,1354,0.180962579071216,NSGA-II,NSGA-II,20260320,66.00711059570312,2.848804473876953,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1109,1354,0.2018387394508646,NSGA-II,NSGA-II,20260320,66.00051879882812,2.81867790222168,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1110,1354,0.1838969847331567,NSGA-II,NSGA-II,20260320,66.09049224853516,2.849996566772461,7.849801063537598,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1111,1354,0.1714967161188975,NSGA-II,NSGA-II,20260320,66.0707015991211,2.8499906063079834,7.849668025970459,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1112,1354,0.1777699974726615,NSGA-II,NSGA-II,20260320,66.00010681152344,2.8499999046325684,7.844975471496582,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1113,1354,0.1777700019754089,NSGA-II,NSGA-II,20260320,66.00010681152344,2.8499999046325684,7.844975471496582,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1114,1354,0.1777700023077313,NSGA-II,NSGA-II,20260320,66.00010681152344,2.8499999046325684,7.844975471496582,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1115,1354,0.1714492049117474,NSGA-II,NSGA-II,20260320,66.07052612304688,2.8499956130981445,7.849630832672119,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1116,1354,0.1839021735410503,NSGA-II,NSGA-II,20260320,66.09002685546875,2.849996566772461,7.849785804748535,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1117,1354,0.1635689138411861,NSGA-II,NSGA-II,20260320,66.0005874633789,2.8499858379364014,7.849905967712402,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1118,1354,0.1803964829560107,NSGA-II,NSGA-II,20260320,66.00867462158203,2.849989652633667,7.849794387817383,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1119,1354,0.1637078682132574,NSGA-II,NSGA-II,20260320,66.00004577636719,2.8499622344970703,7.849796772003174,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1120,1354,0.1844633366255033,NSGA-II,NSGA-II,20260320,66.09180450439453,2.8499996662139893,7.84997034072876,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1121,1354,0.1714772633356229,NSGA-II,NSGA-II,20260320,66.07079315185547,2.8499979972839355,7.849599361419678,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1122,1354,0.1809647538909971,NSGA-II,NSGA-II,20260320,66.00708770751953,2.8488011360168457,7.849998950958252,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1123,1354,0.1809626042787326,NSGA-II,NSGA-II,20260320,66.00711059570312,2.848804473876953,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1124,1354,0.1799654149823918,NSGA-II,NSGA-II,20260320,66.0003662109375,2.849858283996582,7.849969387054443,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1125,1354,0.184828148419413,NSGA-II,NSGA-II,20260320,66.00022888183594,2.849970817565918,7.849562168121338,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1126,1354,0.181268695724318,NSGA-II,NSGA-II,20260320,66.007568359375,2.849973440170288,7.84999942779541,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1127,1354,0.184805389454395,NSGA-II,NSGA-II,20260320,66.00025939941406,2.84999942779541,7.849575042724609,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1128,1354,0.1839038023665667,NSGA-II,NSGA-II,20260320,66.09001922607422,2.849994421005249,7.849790096282959,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1129,1354,0.1812924693028104,NSGA-II,NSGA-II,20260320,66.00753784179688,2.849944829940796,7.849987983703613,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1130,1354,0.17777000230935,NSGA-II,NSGA-II,20260320,66.00010681152344,2.8499999046325684,7.844975471496582,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1131,1354,0.1805706264698544,NSGA-II,NSGA-II,20260320,66.0051040649414,2.8497257232666016,7.849992752075195,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1132,1354,0.1812974991962574,NSGA-II,NSGA-II,20260320,66.00756072998047,2.849972724914551,7.84999942779541,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1133,1354,0.180962623484632,NSGA-II,NSGA-II,20260320,66.00711059570312,2.848804473876953,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1134,1354,0.1809625731134923,NSGA-II,NSGA-II,20260320,66.00711059570312,2.848804473876953,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1135,1354,0.1845548037701702,NSGA-II,NSGA-II,20260320,66.0938949584961,2.849980592727661,7.849998950958252,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1136,1354,0.1809626294423564,NSGA-II,NSGA-II,20260320,66.00711059570312,2.848804473876953,7.849998474121094,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1137,1354,0.171442169717765,NSGA-II,NSGA-II,20260320,66.07050323486328,2.8499956130981445,7.849628448486328,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
1138,1354,0.1848112196240615,NSGA-II,NSGA-II,20260320,66.09449005126953,2.84999942779541,7.84999418258667,66.47114727794376,2.832480189403234,7.698188801194528,NSGA-II
